0.26173838,0.334955137
0.259849618,0.335038771
0.642515467,0.644602611
0.628294965,0.629746309
0.372856937,0.422499298
0.298903167,0.359948505
0.252489091,0.310589995
0.231526545,0.30415413
0.298960455,0.352919027
0.483376928,0.496674901
0.307339717,0.325595474
0.277743798,0.324945545
0.295070045,0.341173574
0.348289371,0.392440472
0.300735936,0.3469997
0.318003365,0.36554535
0.330682251,0.383294081
0.252467645,0.28319783
0.334460143,0.365799575
0.257174677,0.325045897
0.404479513,0.424174614
0.244503334,0.315640578
0.4210384,0.442018735
0.33462819,0.392108173
0.20331792,0.313076595
0.2830554,0.324056563
0.278009528,0.356316222
0.233243641,0.299327073
0.270303411,0.328247165
0.316957289,0.357614934
0.174123617,0.2548165
0.325260318,0.354802654
0.253485947,0.306777032
0.505732491,0.515594574
0.378396365,0.406027869
0.212128602,0.281794124
0.64206838,0.643618652
0.340820669,0.350708378
0.363454509,0.385488925
0.251602072,0.318474561
0.358755416,0.357807581
0.327059825,0.346547129
0.386225819,0.408662855
0.288216778,0.340277367
0.264534722,0.341738157
0.30580401,0.35585251
0.329874251,0.39713257
0.253677823,0.327336099
0.350867261,0.375773333
0.442291927,0.454594633
0.160630786,0.267110833
0.216837085,0.293477002
0.240953573,0.308044522
0.33232626,0.393996745
0.388427695,0.416445951
0.328468158,0.375465169
0.405768828,0.421350078
0.402344458,0.421127414
0.422104709,0.41995885
0.207586832,0.247832633
0.211584741,0.285951406
0.236926605,0.306078908
0.361091093,0.388635653
0.554237559,0.552618319
0.492527028,0.495166289
0.322478229,0.358905217
0.253025016,0.311980507
0.377748078,0.411933869
0.233449066,0.328886262
0.242058152,0.325524993
0.345469351,0.360398613
0.30284085,0.33678494
0.39862676,0.437442507
0.261043015,0.316771418
0.265857059,0.326284827
0.557772444,0.55899198
0.179460499,0.28870908
0.257688508,0.326363059
0.278337087,0.325342553
0.26328539,0.335518034
0.267827187,0.310674002
0.224515934,0.283391445
0.33805074,0.337983429
0.369896193,0.393009403
0.422842654,0.433459575
0.259516379,0.280006317
0.462632955,0.451887976
0.208987237,0.222631409
0.409408218,0.448358618
0.452419253,0.446774408
0.591487859,0.593508059
0.559579695,0.562472344
0.293239787,0.346958045
0.256364968,0.338629676
0.320137712,0.35836663
0.191647805,0.245620271
0.388347153,0.41332999
0.255791802,0.332082759
0.286786125,0.341453628
0.246890614,0.311369031
0.311341207,0.374065646
0.25487309,0.292322531
0.235469356,0.311544404
0.390642669,0.420261882
0.20917177,0.296729835
0.339126913,0.385216877
0.322012886,0.370160497
0.226491807,0.314573174
0.299802048,0.358580621
0.259738257,0.29110871
0.341492253,0.395264449
0.356511925,0.397129101
0.427306725,0.45108087
0.211509289,0.30821783
0.280292974,0.381691706
0.628214874,0.629618202
0.420214858,0.45718351
0.25900065,0.313738073
0.542700887,0.544009275
0.27738981,0.335982616
0.413092882,0.431507075
0.255577964,0.315993196
0.281223608,0.351225995
0.286411315,0.363196667
0.389561322,0.451074367
0.274226196,0.34311024
0.3121696,0.367311337
0.432215211,0.460928015
0.313024523,0.35329386
0.348557009,0.392361275
0.314157353,0.374424772
0.373399779,0.379719868
0.287723656,0.279993603
0.454034372,0.474544018
0.295820602,0.354879689
0.382472178,0.413963007
0.281933032,0.321355739
0.370436637,0.391247679
0.377007329,0.398676971
0.246642904,0.329396341
0.318446013,0.358111872
0.279917491,0.339716249
0.31728858,0.385149745
0.250539423,0.34230955
0.35770725,0.390755174
0.181395775,0.267924979
0.278899745,0.343929994
0.326710118,0.351032163
0.23744784,0.333589256
0.374690683,0.416688635
0.32511525,0.350408932
0.266734306,0.346784319
0.311579181,0.381028021
0.342030054,0.380546481
0.612315678,0.612359185
0.29055263,0.351290326
0.39174543,0.421687716
0.482056494,0.494179776
0.308604194,0.395117371
0.296433579,0.358520471
0.29316791,0.347813775
0.347916429,0.362249645
0.312870266,0.324625817
0.269016754,0.327930308
0.280375792,0.341832186
0.269138884,0.332534715
0.579922779,0.579172983
0.24104624,0.315930575
0.221382022,0.294290749
0.320073668,0.373667873
0.397776128,0.425585916
0.637339754,0.638515432
0.238752048,0.322656434
0.324760309,0.345757484
0.308845541,0.365249009
0.3130827,0.377921857
0.522246134,0.53344717
0.276868565,0.334909626
0.294298379,0.306918025
0.285972063,0.358687212
0.267549578,0.33422982
0.323205156,0.374779635
0.234041797,0.318732807
0.231034633,0.32279166
0.257409781,0.298707395
0.301984606,0.331856142
0.328408058,0.345871961
0.300360508,0.350041764
0.293757562,0.343493342
0.271760912,0.343943522
0.268278011,0.345446244
0.245929895,0.292859511
0.376553717,0.413748589
0.287587137,0.323409416
0.319467273,0.359819532
0.610744854,0.612158635
0.591775119,0.595921883
0.597041158,0.597071419
0.336160506,0.358256869
0.256274942,0.321784569
0.236119333,0.29224933
0.313289305,0.373305369
0.334995804,0.378028531
0.313115612,0.345193255
0.298706281,0.35797301
0.382227157,0.401710872
0.380030927,0.404786146
0.388228873,0.414951977
0.348571248,0.385311507
0.261577974,0.319525661
0.331450787,0.370643236
0.320330956,0.36017959
0.554749819,0.569311919
0.335649236,0.377993021
0.324341086,0.364739528
0.3153168,0.369541626
0.294559628,0.346448067
0.628552377,0.631033615
0.241707503,0.309831503
0.400892996,0.444857504
0.421863033,0.440737982
0.282722553,0.339616153
0.313318309,0.342935747
0.335054299,0.379589075
0.491881402,0.508103768
0.251192132,0.332117221
0.371801654,0.404964748
0.248414069,0.326640737
0.288389968,0.332723895
0.264626037,0.32009645
0.313571901,0.351923988
0.321418889,0.379438675
0.295170327,0.327668785
0.597037413,0.59978514
0.389676522,0.416890347
0.277034435,0.32998022
0.304069826,0.378098461
0.301462403,0.357534831
0.508764365,0.522578772
0.280591679,0.338140917
0.348260348,0.404096405
0.322040124,0.357285999
0.32254187,0.366948024
0.352829612,0.372947635
0.309926927,0.360522104
0.313489902,0.351356381
0.294163547,0.310366056
0.253416559,0.309715298
0.210656157,0.293181178
0.242935922,0.311910472
0.536480173,0.530711969
0.310977677,0.369067974
0.310650938,0.354283438
0.219822824,0.291074009
0.334619097,0.359964092
0.524157724,0.519486777
0.26040711,0.330957096
0.275075996,0.328107442
0.246995333,0.316316617
0.234457382,0.333335704
0.532194527,0.537166658
0.502404407,0.517812181
0.346664994,0.39704171
0.306018491,0.36355562
0.417040814,0.443991652
0.241802598,0.315064118
0.612455031,0.613823106
0.371575292,0.412347562
0.364053266,0.399603826
0.337537629,0.381418531
0.243229297,0.325461677
0.328633973,0.408481749
0.271296921,0.318327695
0.195744223,0.232085455
0.465864892,0.481955295
0.493972383,0.499903142
0.337778201,0.395981382
0.271939556,0.358499148
0.410477031,0.407649611
0.245550431,0.330658641
0.234051964,0.296577922
0.288224268,0.361210958
0.293087346,0.346190598
0.216294252,0.303544316
0.306362604,0.344478643
0.306996056,0.349046051
0.51152072,0.538381661
0.242495443,0.316725081
0.321290526,0.341287949
0.393264826,0.417222829
0.241318559,0.330447674
0.388146927,0.436167878
0.337213757,0.376732762
0.331207762,0.362379742
0.377025708,0.418767775
0.372949992,0.389105135
0.65031377,0.651773731
0.246552692,0.319211229
0.225117196,0.338924927
0.522408081,0.537333595
0.361951516,0.376628163
0.256434691,0.345689327
0.228973372,0.311651615
0.385743845,0.39834844
0.489101982,0.506425427
0.225428745,0.289333789
0.243115675,0.330287481
0.340745508,0.365695372
0.293034695,0.3451725
0.28321273,0.341306445
0.228625181,0.31003735
0.352529646,0.382429258
0.25311428,0.32957508
0.307516224,0.355767414
0.258219117,0.327712183
0.346557712,0.364576433
0.268394276,0.338872159
0.263649343,0.328807559
0.348786591,0.402074007
0.458501289,0.491142803
0.364912503,0.429822861
0.301435717,0.334405181
0.196892565,0.298418706
0.350906601,0.399324112
0.39340156,0.427212759
0.30286704,0.342574405
0.323205624,0.352376813
0.313510493,0.350759195
0.174313962,0.266116196
0.36791802,0.438706257
0.379541222,0.418231805
0.247758561,0.322541653
0.279998334,0.329031275
0.26408024,0.316070159
0.43882441,0.439001525
0.341407593,0.384351047
0.272465117,0.349995554
0.480934135,0.477057143
0.319286392,0.368810643
0.297141078,0.342094945
0.363505588,0.398711627
0.279947045,0.328057859
0.288884454,0.352613919
0.243383952,0.339538291
0.242053599,0.315799043
0.41940135,0.436536363
0.265314699,0.327924795
0.293715615,0.369452913
0.342863239,0.376095933
0.289161619,0.350569368
0.190700073,0.272435322
0.268716113,0.343846591
0.353614932,0.382925148
